Date,Item Code,Item Desc,Category,Quantity,Total
6/1/15,189,CUDRIL VIKINGO,Sandwichs,10,1531
6/1/15,190,POLLO BELGA,Sandwichs,7,718
6/1/15,191,SANWUCHE BERNA,Sandwichs,12,1348
6/1/15,226,CUAD. DE MUZZA,Apetizers,43,4139
6/1/15,230,HAMB COSSAB,Hamburgers,26,2578
6/1/15,231,HAMB ARGENTA,Hamburgers,11,1097
6/1/15,232,HAMB VIKINGA,Hamburgers,78,8335
6/1/15,233,HAMB NORMANDA,Hamburgers,16,1474
6/1/15,234,HAMB MEXICANA,Hamburgers,20,1995
6/1/15,235,HAMB FRANCESA,Hamburgers,45,4319
6/1/15,236,HAMB ALEMANA,Hamburgers,22,2079
6/1/15,237,HAMB KANGREBURG,Hamburgers,73,7240
6/1/15,238,HAMB BRASILERA,Hamburgers,20,2137
6/1/15,239,HAMB CHARRUA,Hamburgers,16,1486
6/1/15,240,HAMB NORTEAMERI,Hamburgers,89,10749
6/1/15,241,HAMB CALABAZA,Hamburgers,10,903
6/1/15,242,HAMB SUIZA,Hamburgers,52,6869
6/1/15,243,HAMB LENTEJAS,Hamburgers,12,1047
6/1/15,244,HAMB QUINOA,Hamburgers,19,1682
7/1/15,22,PAPAS FRITAS,Fries,31,1902
7/1/15,23,ESPAÑOLAS PICAN,Fries,19,1297
7/1/15,24,PAPAS 4 QUESOS,Fries,52,4263
7/1/15,25,PAPAS RUSTICAS,Fries,50,3892
7/1/15,26,PAPAS BARBACOA,Fries,14,1706
7/1/15,27,SALCHIPAPAS BEL,Fries,53,5427
7/1/15,28,PAPAS CHEDDAR,Fries,128,10082
7/1/15,29,ADICIONAL PANCE,Fries,8,838
7/1/15,31,PANCHO PORTENO,Sausages,4,336
7/1/15,32,PANCHO ALEMAN,Sausages,3,284
7/1/15,33,PANCHO YANKI,Sausages,1,102
7/1/15,34,MILA DE BERENJE,Entries,8,840
7/1/15,40,SALCH ALEMANA,Sausages,17,1901
7/1/15,42,SALCH DIABLO,Sausages,18,2804
7/1/15,45,TABLA BRATWURST,Sausages,5,2865
7/1/15,46,NACHOS,Apetizers,24,1710
7/1/15,49,CHOCOTORTA,Desserts,8,516
7/1/15,50,COPA MELBA,Desserts,16,1068
7/1/15,54,RABAS,Apetizers,18,3220
7/1/15,55,RABAS PROV,Apetizers,10,1810
7/1/15,56,RABAS C/SALSAS,Apetizers,4,840
7/1/15,57,TIRITAS POLL,Apetizers,33,3105
7/1/15,58,BRUSQUETAS CRUD,Apetizers,6,410
7/1/15,59,BRUSQUETA HONG,Apetizers,5,536
7/1/15,60,SUPER MILANESA,Entries,12,3563
7/1/15,61,SUPREMA FUGAZE,Entries,4,5236
7/1/15,62,TORTILLA,Entries,9,1020
7/1/15,63,TORTILLA ESP,Entries,15,1950
7/1/15,64,WRAP VEGETA,Sandwichs,7,599
7/1/15,65,WRAP POLLO,Sandwichs,12,1229
7/1/15,66,WRAP CARNE,Sandwichs,8,861
7/1/15,70,C. MUZZA,Pizzas,5,282
7/1/15,71,C. FUGAZZETA,Pizzas,1,81
7/1/15,72,C. NAPOLITANA,Pizzas,3,182
7/1/15,73,C. CALABRESA,Pizzas,1,77
7/1/15,74,C. ROQUEFORT,Pizzas,1,70
7/1/15,75,C. JAMON,Pizzas,2,119
7/1/15,76,C. PROVOLONE,Pizzas,2,161
7/1/15,77,C. MORRONES,Pizzas,1,84
7/1/15,78,C. CAPRESSE,Pizzas,1,84
7/1/15,79,C. CRUDO RUCULA,Pizzas,3,259
7/1/15,80,C. JAMON Y MORR,Pizzas,3,273
7/1/15,82,TAPEO X2,Tapas,147,30931
7/1/15,90,BONDIOLA NEGRA,Entries,9,2867
7/1/15,150,BAVIERA X 1,Tapas,7,735
7/1/15,151,BAVIERA X 2,Tapas,9,1841
7/1/15,152,COSSAB X 1,Tapas,19,2231
7/1/15,153,COSSAB X 2,Tapas,24,4963
7/1/15,159,QUESOS X 1,Tapas,8,865
7/1/15,160,QUESOS X 2,Tapas,3,508
7/1/15,170,G. MUZZA,Pizzas,11,1267
7/1/15,171,G. FUGAZZETA,Pizzas,3,348
7/1/15,172,G. NAPOLITANA,Pizzas,8,1092
7/1/15,173,G. CALABRESA,Pizzas,4,546
7/1/15,174,G. ROQUEFORT,Pizzas,2,308
7/1/15,175,G. JAMON,Pizzas,3,357
7/1/15,176,G. PROVOLONE,Pizzas,6,831
7/1/15,177,G. MORRONES,Pizzas,2,214
7/1/15,178,G. CAPRESSE,Pizzas,5,714
7/1/15,179,G. CRUDO Y RUCU,Pizzas,9,2060
7/1/15,180,G. JAMON Y MORR,Pizzas,9,1286
7/1/15,187,POLLO COSSAB,Sandwichs,6,641
7/1/15,188,CUADRIL COSSAB,Sandwichs,8,877
7/1/15,189,CUDRIL VIKINGO,Sandwichs,10,1666
7/1/15,190,POLLO BELGA,Sandwichs,5,452
7/1/15,191,SANWUCHE BERNA,Sandwichs,7,662
7/1/15,226,CUAD. DE MUZZA,Apetizers,37,3542
7/1/15,230,HAMB COSSAB,Hamburgers,29,3493
7/1/15,231,HAMB ARGENTA,Hamburgers,11,1097
7/1/15,232,HAMB VIKINGA,Hamburgers,59,7536
7/1/15,233,HAMB NORMANDA,Hamburgers,17,1876
7/1/15,234,HAMB MEXICANA,Hamburgers,15,1470
7/1/15,235,HAMB FRANCESA,Hamburgers,29,4307
7/1/15,236,HAMB ALEMANA,Hamburgers,20,1915
7/1/15,237,HAMB KANGREBURG,Hamburgers,53,5605
7/1/15,238,HAMB BRASILERA,Hamburgers,13,1243
7/1/15,239,HAMB CHARRUA,Hamburgers,10,1360
7/1/15,240,HAMB NORTEAMERI,Hamburgers,73,8794
7/1/15,241,HAMB CALABAZA,Hamburgers,8,700
7/1/15,242,HAMB SUIZA,Hamburgers,48,7382
7/1/15,243,HAMB LENTEJAS,Hamburgers,12,1687
7/1/15,244,HAMB QUINOA,Hamburgers,24,2209
8/1/15,22,PAPAS FRITAS,Fries,42,2511
8/1/15,23,ESPAÑOLAS PICAN,Fries,9,1019
8/1/15,24,PAPAS 4 QUESOS,Fries,56,4594
8/1/15,25,PAPAS RUSTICAS,Fries,39,3070
8/1/15,26,PAPAS BARBACOA,Fries,14,1321
8/1/15,27,SALCHIPAPAS BEL,Fries,51,5210
8/1/15,28,PAPAS CHEDDAR,Fries,103,8020
8/1/15,29,ADICIONAL PANCE,Fries,9,831
8/1/15,31,PANCHO PORTENO,Sausages,2,312
8/1/15,32,PANCHO ALEMAN,Sausages,8,1176
8/1/15,33,PANCHO YANKI,Sausages,2,648
8/1/15,34,MILA DE BERENJE,Entries,6,758
8/1/15,40,SALCH ALEMANA,Sausages,18,1969
8/1/15,42,SALCH DIABLO,Sausages,15,1747
8/1/15,45,TABLA BRATWURST,Sausages,6,1824
8/1/15,46,NACHOS,Apetizers,19,1435
8/1/15,49,CHOCOTORTA,Desserts,6,390
8/1/15,50,COPA MELBA,Desserts,12,695
8/1/15,54,RABAS,Apetizers,17,2660
8/1/15,55,RABAS PROV,Apetizers,8,1190
8/1/15,56,RABAS C/SALSAS,Apetizers,4,644
8/1/15,57,TIRITAS POLL,Apetizers,33,2931
8/1/15,58,BRUSQUETAS CRUD,Apetizers,7,520
8/1/15,59,BRUSQUETA HONG,Apetizers,6,495
8/1/15,60,SUPER MILANESA,Entries,12,2319
8/1/15,61,SUPREMA FUGAZE,Entries,6,2338
8/1/15,62,TORTILLA,Entries,8,718
8/1/15,63,TORTILLA ESP,Entries,13,1286
8/1/15,64,WRAP VEGETA,Sandwichs,7,651
8/1/15,65,WRAP POLLO,Sandwichs,17,1967
8/1/15,66,WRAP CARNE,Sandwichs,9,1124
8/1/15,70,C. MUZZA,Pizzas,5,392
8/1/15,71,C. FUGAZZETA,Pizzas,3,173
8/1/15,72,C. NAPOLITANA,Pizzas,3,196
8/1/15,73,C. CALABRESA,Pizzas,1,77
8/1/15,74,C. ROQUEFORT,Pizzas,3,256
8/1/15,75,C. JAMON,Pizzas,2,140
8/1/15,76,C. PROVOLONE,Pizzas,1,88
8/1/15,77,C. MORRONES,Pizzas,1,77
8/1/15,78,C. CAPRESSE,Pizzas,1,84
8/1/15,79,C. CRUDO RUCULA,Pizzas,3,259
8/1/15,80,C. JAMON Y MORR,Pizzas,3,212
8/1/15,82,TAPEO X2,Tapas,133,28396
8/1/15,90,BONDIOLA NEGRA,Entries,16,2184
8/1/15,150,BAVIERA X 1,Tapas,8,903
8/1/15,151,BAVIERA X 2,Tapas,9,1754
8/1/15,152,COSSAB X 1,Tapas,20,2559
8/1/15,153,COSSAB X 2,Tapas,23,4795
8/1/15,159,QUESOS X 1,Tapas,7,746
8/1/15,160,QUESOS X 2,Tapas,4,889
8/1/15,170,G. MUZZA,Pizzas,8,915
8/1/15,171,G. FUGAZZETA,Pizzas,1,123
8/1/15,172,G. NAPOLITANA,Pizzas,4,511
8/1/15,173,G. CALABRESA,Pizzas,5,595
8/1/15,174,G. ROQUEFORT,Pizzas,2,280
8/1/15,175,G. JAMON,Pizzas,3,434
8/1/15,176,G. PROVOLONE,Pizzas,3,354
8/1/15,177,G. MORRONES,Pizzas,2,273
8/1/15,178,G. CAPRESSE,Pizzas,4,588
8/1/15,179,G. CRUDO Y RUCU,Pizzas,6,949
8/1/15,180,G. JAMON Y MORR,Pizzas,8,1472
8/1/15,187,POLLO COSSAB,Sandwichs,9,1134
8/1/15,188,CUADRIL COSSAB,Sandwichs,6,649
8/1/15,189,CUDRIL VIKINGO,Sandwichs,10,1710
8/1/15,190,POLLO BELGA,Sandwichs,9,900
8/1/15,191,SANWUCHE BERNA,Sandwichs,7,672
8/1/15,226,CUAD. DE MUZZA,Apetizers,22,3392
8/1/15,230,HAMB COSSAB,Hamburgers,23,2312
8/1/15,231,HAMB ARGENTA,Hamburgers,11,1162
8/1/15,232,HAMB VIKINGA,Hamburgers,56,6934
8/1/15,233,HAMB NORMANDA,Hamburgers,18,1733
8/1/15,234,HAMB MEXICANA,Hamburgers,20,1967
8/1/15,235,HAMB FRANCESA,Hamburgers,28,3203
8/1/15,236,HAMB ALEMANA,Hamburgers,19,1859
8/1/15,237,HAMB KANGREBURG,Hamburgers,42,4345
8/1/15,238,HAMB BRASILERA,Hamburgers,10,917
8/1/15,239,HAMB CHARRUA,Hamburgers,11,1115
8/1/15,240,HAMB NORTEAMERI,Hamburgers,73,7772
8/1/15,241,HAMB CALABAZA,Hamburgers,9,1115
8/1/15,242,HAMB SUIZA,Hamburgers,39,5973
8/1/15,243,HAMB LENTEJAS,Hamburgers,13,1341
8/1/15,244,HAMB QUINOA,Hamburgers,23,2174
9/1/15,22,PAPAS FRITAS,Fries,35,2246
9/1/15,23,ESPAÑOLAS PICAN,Fries,15,1139
9/1/15,24,PAPAS 4 QUESOS,Fries,44,3743
9/1/15,25,PAPAS RUSTICAS,Fries,43,3568
9/1/15,26,PAPAS BARBACOA,Fries,10,833
9/1/15,27,SALCHIPAPAS BEL,Fries,43,4568
9/1/15,28,PAPAS CHEDDAR,Fries,97,9149
9/1/15,29,ADICIONAL PANCE,Fries,3,595
9/1/15,31,PANCHO PORTENO,Sausages,2,121
9/1/15,32,PANCHO ALEMAN,Sausages,3,672
9/1/15,33,PANCHO YANKI,Sausages,3,858
9/1/15,34,MILA DE BERENJE,Entries,6,620
9/1/15,40,SALCH ALEMANA,Sausages,19,2266
9/1/15,42,SALCH DIABLO,Sausages,8,973
9/1/15,45,TABLA BRATWURST,Sausages,6,1675
9/1/15,46,NACHOS,Apetizers,16,1237
9/1/15,49,CHOCOTORTA,Desserts,5,343
9/1/15,50,COPA MELBA,Desserts,12,751
9/1/15,54,RABAS,Apetizers,20,3164
9/1/15,55,RABAS PROV,Apetizers,13,2160
9/1/15,56,RABAS C/SALSAS,Apetizers,8,1311
9/1/15,57,TIRITAS POLL,Apetizers,30,2912
9/1/15,58,BRUSQUETAS CRUD,Apetizers,10,926
9/1/15,59,BRUSQUETA HONG,Apetizers,4,375
9/1/15,60,SUPER MILANESA,Entries,9,3106
9/1/15,61,SUPREMA FUGAZE,Entries,24,4158
9/1/15,62,TORTILLA,Entries,12,1167
9/1/15,63,TORTILLA ESP,Entries,14,1442
9/1/15,64,WRAP VEGETA,Sandwichs,9,870
9/1/15,65,WRAP POLLO,Sandwichs,15,1575
9/1/15,66,WRAP CARNE,Sandwichs,9,999
9/1/15,70,C. MUZZA,Pizzas,5,313
9/1/15,71,C. FUGAZZETA,Pizzas,1,91
9/1/15,72,C. NAPOLITANA,Pizzas,1,74
9/1/15,73,C. CALABRESA,Pizzas,1,77
9/1/15,74,C. ROQUEFORT,Pizzas,2,182
9/1/15,75,C. JAMON,Pizzas,2,144
9/1/15,76,C. PROVOLONE,Pizzas,1,91
9/1/15,77,C. MORRONES,Pizzas,1,74
9/1/15,78,C. CAPRESSE,Pizzas,1,70
9/1/15,79,C. CRUDO RUCULA,Pizzas,2,172
9/1/15,80,C. JAMON Y MORR,Pizzas,3,214
9/1/15,82,TAPEO X2,Tapas,133,29096
9/1/15,90,BONDIOLA NEGRA,Entries,11,1425
9/1/15,150,BAVIERA X 1,Tapas,9,1234
9/1/15,151,BAVIERA X 2,Tapas,6,1386
9/1/15,152,COSSAB X 1,Tapas,26,3138
9/1/15,153,COSSAB X 2,Tapas,24,5306
9/1/15,159,QUESOS X 1,Tapas,10,1171
9/1/15,160,QUESOS X 2,Tapas,2,459
9/1/15,170,G. MUZZA,Pizzas,12,1428
9/1/15,171,G. FUGAZZETA,Pizzas,3,348
9/1/15,172,G. NAPOLITANA,Pizzas,4,569
9/1/15,173,G. CALABRESA,Pizzas,2,278
9/1/15,174,G. ROQUEFORT,Pizzas,2,221
9/1/15,175,G. JAMON,Pizzas,3,455
9/1/15,176,G. PROVOLONE,Pizzas,2,298
9/1/15,177,G. MORRONES,Pizzas,1,273
9/1/15,178,G. CAPRESSE,Pizzas,4,527
9/1/15,179,G. CRUDO Y RUCU,Pizzas,7,1075
9/1/15,180,G. JAMON Y MORR,Pizzas,8,1692
9/1/15,187,POLLO COSSAB,Sandwichs,7,768
9/1/15,188,CUADRIL COSSAB,Sandwichs,7,746
9/1/15,189,CUDRIL VIKINGO,Sandwichs,9,1468
9/1/15,190,POLLO BELGA,Sandwichs,6,627
9/1/15,191,SANWUCHE BERNA,Sandwichs,10,973
9/1/15,226,CUAD. DE MUZZA,Apetizers,35,3131
9/1/15,230,HAMB COSSAB,Hamburgers,28,3512
9/1/15,231,HAMB ARGENTA,Hamburgers,13,1320
9/1/15,232,HAMB VIKINGA,Hamburgers,58,6258
9/1/15,233,HAMB NORMANDA,Hamburgers,17,1925
9/1/15,234,HAMB MEXICANA,Hamburgers,19,2112
9/1/15,235,HAMB FRANCESA,Hamburgers,31,4401
9/1/15,236,HAMB ALEMANA,Hamburgers,22,2578
9/1/15,237,HAMB KANGREBURG,Hamburgers,52,5630
9/1/15,238,HAMB BRASILERA,Hamburgers,11,1069
9/1/15,239,HAMB CHARRUA,Hamburgers,10,1260
9/1/15,240,HAMB NORTEAMERI,Hamburgers,88,9345
9/1/15,241,HAMB CALABAZA,Hamburgers,8,709
9/1/15,242,HAMB SUIZA,Hamburgers,51,6498
9/1/15,243,HAMB LENTEJAS,Hamburgers,13,1225
9/1/15,244,HAMB QUINOA,Hamburgers,22,2352
10/1/15,22,PAPAS FRITAS,Fries,42,2921
10/1/15,23,ESPAÑOLAS PICAN,Fries,13,1075
10/1/15,24,PAPAS 4 QUESOS,Fries,41,3600
10/1/15,25,PAPAS RUSTICAS,Fries,37,3166
10/1/15,26,PAPAS BARBACOA,Fries,15,1281
10/1/15,27,SALCHIPAPAS BEL,Fries,51,5498
10/1/15,28,PAPAS CHEDDAR,Fries,100,9035
10/1/15,29,ADICIONAL PANCE,Fries,19,1001
10/1/15,31,PANCHO PORTENO,Sausages,4,298
10/1/15,32,PANCHO ALEMAN,Sausages,8,1421
10/1/15,33,PANCHO YANKI,Sausages,6,658
10/1/15,34,MILA DE BERENJE,Entries,5,637
10/1/15,40,SALCH ALEMANA,Sausages,19,2742
10/1/15,42,SALCH DIABLO,Sausages,11,1432
10/1/15,45,TABLA BRATWURST,Sausages,7,2527
10/1/15,46,NACHOS,Apetizers,16,1372
10/1/15,49,CHOCOTORTA,Desserts,11,831
10/1/15,50,COPA MELBA,Desserts,12,726
10/1/15,54,RABAS,Apetizers,22,4443
10/1/15,55,RABAS PROV,Apetizers,12,1960
10/1/15,56,RABAS C/SALSAS,Apetizers,6,1064
10/1/15,57,TIRITAS POLL,Apetizers,32,4022
10/1/15,58,BRUSQUETAS CRUD,Apetizers,8,705
10/1/15,59,BRUSQUETA HONG,Apetizers,4,387
10/1/15,60,SUPER MILANESA,Entries,9,2352
10/1/15,61,SUPREMA FUGAZE,Entries,9,1706
10/1/15,62,TORTILLA,Entries,11,1024
10/1/15,63,TORTILLA ESP,Entries,11,1097
10/1/15,64,WRAP VEGETA,Sandwichs,10,1033
10/1/15,65,WRAP POLLO,Sandwichs,11,1171
10/1/15,66,WRAP CARNE,Sandwichs,9,1005
10/1/15,70,C. MUZZA,Pizzas,9,630
10/1/15,71,C. FUGAZZETA,Pizzas,3,186
10/1/15,72,C. NAPOLITANA,Pizzas,6,515
10/1/15,73,C. CALABRESA,Pizzas,3,242
10/1/15,74,C. ROQUEFORT,Pizzas,3,284
10/1/15,75,C. JAMON,Pizzas,2,131
10/1/15,76,C. PROVOLONE,Pizzas,2,175
10/1/15,77,C. MORRONES,Pizzas,1,84
10/1/15,78,C. CAPRESSE,Pizzas,2,163
10/1/15,79,C. CRUDO RUCULA,Pizzas,4,345
10/1/15,80,C. JAMON Y MORR,Pizzas,2,179
10/1/15,82,TAPEO X2,Tapas,136,30587
10/1/15,90,BONDIOLA NEGRA,Entries,11,1360
10/1/15,150,BAVIERA X 1,Tapas,6,683
10/1/15,151,BAVIERA X 2,Tapas,6,1316
10/1/15,152,COSSAB X 1,Tapas,20,2455
10/1/15,153,COSSAB X 2,Tapas,30,7000
10/1/15,159,QUESOS X 1,Tapas,6,669
10/1/15,160,QUESOS X 2,Tapas,7,1393
10/1/15,170,G. MUZZA,Pizzas,10,1293
10/1/15,171,G. FUGAZZETA,Pizzas,1,130
10/1/15,172,G. NAPOLITANA,Pizzas,8,1132
10/1/15,173,G. CALABRESA,Pizzas,2,305
10/1/15,174,G. ROQUEFORT,Pizzas,2,219
10/1/15,175,G. JAMON,Pizzas,2,312
10/1/15,176,G. PROVOLONE,Pizzas,3,380
10/1/15,177,G. MORRONES,Pizzas,2,266
10/1/15,178,G. CAPRESSE,Pizzas,2,324
10/1/15,179,G. CRUDO Y RUCU,Pizzas,5,793
10/1/15,180,G. JAMON Y MORR,Pizzas,4,679
10/1/15,187,POLLO COSSAB,Sandwichs,9,1050
10/1/15,188,CUADRIL COSSAB,Sandwichs,6,651
10/1/15,189,CUDRIL VIKINGO,Sandwichs,9,1216
10/1/15,190,POLLO BELGA,Sandwichs,6,606
10/1/15,191,SANWUCHE BERNA,Sandwichs,11,1176
10/1/15,226,CUAD. DE MUZZA,Apetizers,34,3099
10/1/15,230,HAMB COSSAB,Hamburgers,24,3012
10/1/15,231,HAMB ARGENTA,Hamburgers,10,1801
10/1/15,232,HAMB VIKINGA,Hamburgers,51,5448
10/1/15,233,HAMB NORMANDA,Hamburgers,11,1090
10/1/15,234,HAMB MEXICANA,Hamburgers,11,1076
10/1/15,235,HAMB FRANCESA,Hamburgers,30,3465
10/1/15,236,HAMB ALEMANA,Hamburgers,17,1741
10/1/15,237,HAMB KANGREBURG,Hamburgers,40,4589
10/1/15,238,HAMB BRASILERA,Hamburgers,13,1285
10/1/15,239,HAMB CHARRUA,Hamburgers,10,994
10/1/15,240,HAMB NORTEAMERI,Hamburgers,70,8041
10/1/15,241,HAMB CALABAZA,Hamburgers,9,1222
10/1/15,242,HAMB SUIZA,Hamburgers,42,4960
10/1/15,243,HAMB LENTEJAS,Hamburgers,12,1138
10/1/15,244,HAMB QUINOA,Hamburgers,18,1955
11/1/15,22,PAPAS FRITAS,Fries,51,3611
11/1/15,23,ESPAÑOLAS PICAN,Fries,19,1402
11/1/15,24,PAPAS 4 QUESOS,Fries,42,3782
11/1/15,25,PAPAS RUSTICAS,Fries,45,3733
11/1/15,26,PAPAS BARBACOA,Fries,15,1323
11/1/15,27,SALCHIPAPAS BEL,Fries,56,6458
11/1/15,28,PAPAS CHEDDAR,Fries,116,10705
11/1/15,29,ADICIONAL PANCE,Fries,29,1218
11/1/15,31,PANCHO PORTENO,Sausages,6,525
11/1/15,32,PANCHO ALEMAN,Sausages,15,1376
11/1/15,33,PANCHO YANKI,Sausages,8,730
11/1/15,34,MILA DE BERENJE,Entries,9,1286
11/1/15,40,SALCH ALEMANA,Sausages,16,2105
11/1/15,42,SALCH DIABLO,Sausages,15,2419
11/1/15,45,TABLA BRATWURST,Sausages,8,3409
11/1/15,46,NACHOS,Apetizers,15,1223
11/1/15,49,CHOCOTORTA,Desserts,8,742
11/1/15,50,COPA MELBA,Desserts,7,529
11/1/15,54,RABAS,Apetizers,22,4793
11/1/15,55,RABAS PROV,Apetizers,11,2422
11/1/15,56,RABAS C/SALSAS,Apetizers,6,1166
11/1/15,57,TIRITAS POLL,Apetizers,39,4877
11/1/15,58,BRUSQUETAS CRUD,Apetizers,6,541
11/1/15,59,BRUSQUETA HONG,Apetizers,3,257
11/1/15,60,SUPER MILANESA,Entries,9,2275
11/1/15,61,SUPREMA FUGAZE,Entries,20,3920
11/1/15,62,TORTILLA,Entries,9,982
11/1/15,63,TORTILLA ESP,Entries,14,1668
11/1/15,64,WRAP VEGETA,Sandwichs,9,1094
11/1/15,65,WRAP POLLO,Sandwichs,16,1978
11/1/15,66,WRAP CARNE,Sandwichs,9,1278
11/1/15,70,C. MUZZA,Pizzas,7,662
11/1/15,71,C. FUGAZZETA,Pizzas,1,81
11/1/15,72,C. NAPOLITANA,Pizzas,4,499
11/1/15,73,C. CALABRESA,Pizzas,1,98
11/1/15,74,C. ROQUEFORT,Pizzas,2,159
11/1/15,75,C. JAMON,Pizzas,2,124
11/1/15,76,C. PROVOLONE,Pizzas,1,77
11/1/15,77,C. MORRONES,Pizzas,1,84
11/1/15,78,C. CAPRESSE,Pizzas,4,305
11/1/15,79,C. CRUDO RUCULA,Pizzas,3,310
11/1/15,80,C. JAMON Y MORR,Pizzas,3,224
11/1/15,82,TAPEO X2,Tapas,144,33884
11/1/15,90,BONDIOLA NEGRA,Entries,12,1839
11/1/15,150,BAVIERA X 1,Tapas,7,1080
11/1/15,151,BAVIERA X 2,Tapas,6,1386
11/1/15,152,COSSAB X 1,Tapas,22,2835
11/1/15,153,COSSAB X 2,Tapas,34,7819
11/1/15,159,QUESOS X 1,Tapas,10,1313
11/1/15,160,QUESOS X 2,Tapas,2,333
11/1/15,170,G. MUZZA,Pizzas,12,1565
11/1/15,171,G. FUGAZZETA,Pizzas,3,457
11/1/15,172,G. NAPOLITANA,Pizzas,7,1685
11/1/15,173,G. CALABRESA,Pizzas,3,467
11/1/15,174,G. ROQUEFORT,Pizzas,4,539
11/1/15,175,G. JAMON,Pizzas,5,833
11/1/15,176,G. PROVOLONE,Pizzas,3,530
11/1/15,177,G. MORRONES,Pizzas,4,572
11/1/15,178,G. CAPRESSE,Pizzas,2,364
11/1/15,179,G. CRUDO Y RUCU,Pizzas,7,1811
11/1/15,180,G. JAMON Y MORR,Pizzas,9,1664
11/1/15,187,POLLO COSSAB,Sandwichs,8,1075
11/1/15,188,CUADRIL COSSAB,Sandwichs,4,592
11/1/15,189,CUDRIL VIKINGO,Sandwichs,9,1425
11/1/15,190,POLLO BELGA,Sandwichs,8,1243
11/1/15,191,SANWUCHE BERNA,Sandwichs,11,1643
11/1/15,226,CUAD. DE MUZZA,Apetizers,38,4093
11/1/15,230,HAMB COSSAB,Hamburgers,26,3052
11/1/15,231,HAMB ARGENTA,Hamburgers,8,840
11/1/15,232,HAMB VIKINGA,Hamburgers,66,8430
11/1/15,233,HAMB NORMANDA,Hamburgers,13,1717
11/1/15,234,HAMB MEXICANA,Hamburgers,20,1955
11/1/15,235,HAMB FRANCESA,Hamburgers,31,3463
11/1/15,236,HAMB ALEMANA,Hamburgers,29,3152
11/1/15,237,HAMB KANGREBURG,Hamburgers,59,6018
11/1/15,238,HAMB BRASILERA,Hamburgers,15,1426
11/1/15,239,HAMB CHARRUA,Hamburgers,10,1608
11/1/15,240,HAMB NORTEAMERI,Hamburgers,79,10558
11/1/15,241,HAMB CALABAZA,Hamburgers,10,1514
11/1/15,242,HAMB SUIZA,Hamburgers,59,7147
11/1/15,243,HAMB LENTEJAS,Hamburgers,13,1477
11/1/15,244,HAMB QUINOA,Hamburgers,28,3498
12/1/15,22,PAPAS FRITAS,Fries,51,3903
12/1/15,23,ESPAÑOLAS PICAN,Fries,17,1314
12/1/15,24,PAPAS 4 QUESOS,Fries,61,5458
12/1/15,25,PAPAS RUSTICAS,Fries,42,3460
12/1/15,26,PAPAS BARBACOA,Fries,15,1482
12/1/15,27,SALCHIPAPAS BEL,Fries,61,6860
12/1/15,28,PAPAS CHEDDAR,Fries,139,13566
12/1/15,29,ADICIONAL PANCE,Fries,8,1022
12/1/15,31,PANCHO PORTENO,Sausages,3,394
12/1/15,32,PANCHO ALEMAN,Sausages,8,1423
12/1/15,33,PANCHO YANKI,Sausages,5,714
12/1/15,34,MILA DE BERENJE,Entries,6,910
12/1/15,40,SALCH ALEMANA,Sausages,21,2819
12/1/15,42,SALCH DIABLO,Sausages,13,1778
12/1/15,45,TABLA BRATWURST,Sausages,8,3224
12/1/15,46,NACHOS,Apetizers,20,1817
12/1/15,49,CHOCOTORTA,Desserts,5,523
12/1/15,50,COPA MELBA,Desserts,8,560
12/1/15,54,RABAS,Apetizers,25,5441
12/1/15,55,RABAS PROV,Apetizers,12,3654
12/1/15,56,RABAS C/SALSAS,Apetizers,4,900
12/1/15,57,TIRITAS POLL,Apetizers,41,4573
12/1/15,58,BRUSQUETAS CRUD,Apetizers,5,812
12/1/15,59,BRUSQUETA HONG,Apetizers,6,847
12/1/15,60,SUPER MILANESA,Entries,9,2296
12/1/15,61,SUPREMA FUGAZE,Entries,7,4704
12/1/15,62,TORTILLA,Entries,10,1386
12/1/15,63,TORTILLA ESP,Entries,12,1657
12/1/15,64,WRAP VEGETA,Sandwichs,9,1164
12/1/15,65,WRAP POLLO,Sandwichs,18,2254
12/1/15,66,WRAP CARNE,Sandwichs,7,952
12/1/15,70,C. MUZZA,Pizzas,8,597
12/1/15,71,C. FUGAZZETA,Pizzas,1,81
12/1/15,72,C. NAPOLITANA,Pizzas,2,172
12/1/15,73,C. CALABRESA,Pizzas,3,196
12/1/15,74,C. ROQUEFORT,Pizzas,2,135
12/1/15,75,C. JAMON,Pizzas,2,138
12/1/15,76,C. PROVOLONE,Pizzas,2,172
12/1/15,77,C. MORRONES,Pizzas,1,84
12/1/15,78,C. CAPRESSE,Pizzas,1,86
12/1/15,79,C. CRUDO RUCULA,Pizzas,4,448
12/1/15,80,C. JAMON Y MORR,Pizzas,2,147
12/1/15,82,TAPEO X2,Tapas,161,40110
12/1/15,90,BONDIOLA NEGRA,Entries,12,1811
12/1/15,150,BAVIERA X 1,Tapas,7,721
12/1/15,151,BAVIERA X 2,Tapas,9,2485
12/1/15,152,COSSAB X 1,Tapas,31,4067
12/1/15,153,COSSAB X 2,Tapas,38,9814
12/1/15,159,QUESOS X 1,Tapas,11,1313
12/1/15,160,QUESOS X 2,Tapas,5,1358
12/1/15,170,G. MUZZA,Pizzas,15,2531
12/1/15,171,G. FUGAZZETA,Pizzas,3,434
12/1/15,172,G. NAPOLITANA,Pizzas,6,830
12/1/15,173,G. CALABRESA,Pizzas,2,266
